Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
542131,,MAN50ETF,MIRAE ASSET NIFTY 50 ETF (MAN50ETF),Active,B ,100.00,INF769K01EG9, ,Equity
542132,,H1246D43DG,HDFC FMP 1246D November 2018 (1) Series 43 - Direct Option - Growth Option,Active,F ,10.00,INF179KB19V8, ,MF
542133,,H1246D43DD,HDFC FMP 1246D November 2018 (1) Series 43 - Direct Option - Normal Dividend Option,Active,F ,10.00,INF179KB10W5, ,MF
542134,,H1246D43DQ,HDFC FMP 1246D November 2018 (1) Series 43 - Direct Option  - Quarterly Dividend Option,Active,F ,10.00,INF179KB11W3, ,MF
542135,,H1246D43RG,HDFC FMP 1246D November 2018 (1) Series 43 - Regular Option -  Growth Option,Active,F ,10.00,INF179KB12W1, ,MF
542136,,H1264D43RD,HDFC FMP 1246D November 2018 (1) Series 43 - Regular Option - Normal Dividend Option,Active,F ,10.00,INF179KB13W9, ,MF
542137,,H1246D43RQ,HDFC FMP 1246D November 2018 (1) Series 43 - Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB14W7, ,MF
542138,,IPRU3236,ICICI Prudential Fixed Maturity Plan Series 84 - 1288 Days Plan O - Cumulative Option,Active,F ,10.00,INF109KC1PG5, ,MF
542139,,IPRU9438,ICICI Prudential Fixed Maturity Plan Series 84 - 1288 Days Plan O - Direct Plan Cumulative Option,Active,F ,10.00,INF109KC1PJ9, ,MF
542140,,IPRU9439,ICICI Prudential Fixed Maturity Plan Series 84 - 1288 Days Plan O - Direct Plan Quarterly Dividend,Active,F ,10.00,INF109KC1PK7, ,MF
542141,,TECHNOE,Techno Electric & Engineering Company Ltd,Active,B ,2.00,INE285K01026,Construction & Engineering,Equity
542142,,KTKFMP251RG,KOTAK FMP Series 251 - 1265 Days - Regular Plan - Growth Option,Active,F ,10.00,INF174KA1988, ,MF
542143,,KTKFMP251DG,KOTAK FMP Series 251 - 1265 Days - Direct Plan - Growth Option,Active,F ,10.00,INF174KA1AA2, ,MF
542144,,KTKFMP251DD,KOTAK FMP Series 251 - 1265 Days  -  Direct Plan - Dividend Option,Active,F ,10.00,INF174KA1AB0, ,MF
542145,,RONI,Roni Households Ltd,Active,M ,10.00,INE02AP01013,Comm.Trading  & Distribution,Equity
542146,,SKIFL,Shree Krishna Infrastructure Ltd,Active,M ,10.00,INE951Z01013,Realty,Equity
542147,,NXXXX1X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 1 DR DVP 02MY22,Active,F ,10.00,INF204KB1O18, ,MF
542148,,NXXXX1Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 1 DR GWTH 02MY22,Active,F ,10.00,INF204KB1O00, ,MF
542149,,NXXXX1D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 1 RG DVP  02MY22,Active,F ,10.00,INF204KB1N92, ,MF
542150,,NXXXX1G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 1 RG GWTH 02MY22,Active,F ,10.00,INF204KB1N84, ,MF
542151,,T56FA,TATA Fixed Maturity Plan Series 56 Scheme F - Regular Plan - Dividend Payout Option,Active,F ,10.00,INF277K012Q4, ,MF
542152,,T56FC,TATA Fixed Maturity Plan Series 56 Scheme F - Direct Plan - Dividend Payout Option,Active,F ,10.00,INF277K014Q0, ,MF
542153,,T56FB,TATA Fixed Maturity Plan Series 56 Scheme F - Regular Plan - Growth Option,Active,F ,10.00,INF277K011Q6, ,MF
542154,,T56FD,TATA Fixed Maturity Plan Series 56 Scheme F - Direct Plan - Growth Option,Active,F ,10.00,INF277K013Q2, ,MF
542155,,DGL,Diksha Greens Ltd,Active,M ,10.00,INE01GR01018,Comm.Trading  & Distribution,Equity
542156,,IPRU3218,ICICI Prudential Bharat Consumption Fund - Series 5 - Cumulative Option,Active,B ,10.00,INF109KC1NO4, ,Equity
542157,,H1232D43DG,HDFC FMP 1232D November 2018 (1) - Series 43 - Direct Plan - Growth Option,Active,F ,10.00,INF179KB15W4, ,MF
542158,,IPRU3219,ICICI Prudential Bharat Consumption Fund - Series 5 - Dividend Payout Option,Active,B ,10.00,INF109KC1NP1, ,Equity
542159,,H1232D43DQ,HDFC FMP 1232D November 2018 (1) - Series 43 - Direct Plan - Quarterly Dividend Option,Active,F ,10.00,INF179KB17W0, ,MF
542160,,IPRU9420,ICICI Prudential Bharat Consumption Fund - Series 5 -  Direct Plan - Cumulative Option,Active,B ,10.00,INF109KC1NQ9, ,Equity
542161,,H1232D43RG,HDFC FMP 1232D November 2018 (1) - Series 43 - Regular Plan - Growth Option,Active,F ,10.00,INF179KB18W8, ,MF
542162,,H1232D43RQ,HDFC FMP 1232D November 2018 (1) - Series 43 - Regular Plan - Quarterly Dividend Option,Active,F ,10.00,INF179KB10X3, ,MF
542163,,IPRU9421,ICICI Prudential Bharat Consumption Fund - Series 5 -  Direct Plan - Dividend Payout  Option,Active,B ,10.00,INF109KC1NR7, ,Equity
542164,,IPRU3239,ICICI Prudential Fixed Maturity Plan Series 84 -1279 Days Plan P - Cumulative Option,Active,F ,10.00,INF109KC1PM3, ,MF
542165,,IPRU3240,ICICI Prudential Fixed Maturity Plan Series 84 -1279 Days Plan P - Quarterly Dividend Payout Option,Active,F ,10.00,INF109KC1PN1, ,MF
542166,,IPRU3241,ICICI Prudential Fixed Maturity Plan Series 84 -1279 Days Plan P - Half Yearly Dividend Payout,Active,F ,10.00,INF109KC1PO9, ,MF
542167,,IPRU9441,ICICI Prudential Fixed Maturity Plan Series 84 -1279 Days Plan P - Direct Plan - Cumulative Option,Active,F ,10.00,INF109KC1PP6, ,MF
542169,,NXXXX2X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 2 DR DVP  29AP22,Active,F ,10.00,INF204KB1O59, ,MF
542170,,NXXXX2Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 2 DR GWTH 29AP22,Active,F ,10.00,INF204KB1O42, ,MF
542171,,NXXXX2D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 2 RG DVP 29AP22,Active,F ,10.00,INF204KB1O34, ,MF
542172,,NXXXX2G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 2 RG GWTH 29AP22,Active,F ,10.00,INF204KB1O26, ,MF
542173,,KTKFMP252RG,Kotak FMP Series 252 - 1261 days - Regular Plan - Growth Option,Active,F ,10.00,INF174KA1AC8, ,MF
542174,,KTKFMP252RD,Kotak FMP Series 252 - 1261 days - Regular Plan - Dividend Option,Active,F ,10.00,INF174KA1AD6, ,MF
542175,,KTKFMP252DG,Kotak FMP Series 252 - 1261 days - Direct Plan - Growth Option,Active,F ,10.00,INF174KA1AE4, ,MF
542176,,ARYAN,Aryan Share and Stock Brokers Ltd,Active,XT,10.00,INE016X01010,Other Financial Services,Equity
542177,,IPRU3242,ICICI Prudential Fixed Maturity Plan Series 84 - 1272 Days Plan Q - Cumulative Option,Active,F ,10.00,INF109KC1PS0, ,MF
542178,,IPRU3243,ICICI Prudential Fixed Maturity Plan Series 84 - 1272 Days Plan Q - Quarterly Dividend Payout Option,Active,F ,10.00,INF109KC1PT8, ,MF
542179,,IPRU3244,ICICI Prudential Fixed Maturity Plan Series 84 - 1272 Days Plan Q - Half Yearly Dividend Payout,Active,F ,10.00,INF109KC1PU6, ,MF
542180,,IPRU9444,ICICI Prudential Fixed Maturity Plan Series 84 - 1272 Days Plan Q -  Direct Plan - Cumulative Option,Active,F ,10.00,INF109KC1PV4, ,MF
542181,,IPRU3234,ICICI&#160;Prudential&#160;Capital&#160;Protection&#160;Oriented&#160;Fund&#160;-,Active,F ,10.00,INF109KC1PC4, ,MF
542182,,IPRU3235,ICICI&#160;Prudential&#160;Capital&#160;Protection&#160;Oriented&#160;Fund&#160;- Series&#160;XIV&#160;Plan&#160;A&#160;1275&#160;Days&#160;-&#160;Dividend&#160;Payout,Active,F ,10.00,INF109KC1PD2, ,MF
542183,,IPRU9436,ICICI&#160;Prudential&#160;Capital&#160;Protection&#160;Oriented&#160;Fund&#160;-,Active,F ,10.00,INF109KC1PE0, ,MF
542184,,IPRU9437,ICICI&#160;Prudential&#160;Capital&#160;Protection&#160;Oriented&#160;Fund&#160;- Series&#160;XIV&#160;Plan&#160;A&#160;1275&#160;Days&#160;-&#160;Direct&#160;Plan&#160;-,Active,F ,10.00,INF109KC1PF7, ,MF
542185,,KTKFMP253RG,KOTAK FMP Series 253-1260 Days - Regular Plan - Growth Option,Active,F ,10.00,INF174KA1AG9, ,MF
542186,,KTKFMP253RD,KOTAK FMP Series 253-1260 Days - Regular Plan - Dividend Option,Active,F ,10.00,INF174KA1AH7, ,MF
542187,,KTKFMP253DG,KOTAK FMP Series 253-1260 Days - Direct Plan - Growth Option,Active,F ,10.00,INF174KA1AI5, ,MF
542188,,KTKFMP253DD,KOTAK FMP Series 253-1260 Days - Direct Plan - Dividend Option,Active,F ,10.00,INF174KA1AJ3, ,MF
542193,,H1224D43DG,HDFC FMP 1224D December 2018 (1) - Series 43 - Direct Option - Growth Option,Active,F ,10.00,INF179KB15X2, ,MF
542194,,H1224D43DD,HDFC FMP 1224D December 2018 (1) - Series 43 - Direct Option - Normal Dividend Option,Active,F ,10.00,INF179KB16X0, ,MF
542195,,H1224D43RG,HDFC FMP 1224D December 2018 (1) - Series 43 - Regular Option - Growth Option,Active,F ,10.00,INF179KB18X6, ,MF
542196,,H1224D43RD,HDFC FMP 1224D December 2018 (1) - Series 43 - Regular Option - Normal Dividend Option,Active,F ,10.00,INF179KB19X4, ,MF
542197,,H1224D43RQ,HDFC FMP 1224D December 2018 (1) - Series 43 - Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB10Y1, ,MF
542198,,NXXXX4X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 4 DR DVP 29AP22,Active,F ,10.00,INF204KB1P33, ,MF
542199,,NXXXX4Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 4 DR GWTH 29AP22,Active,F ,10.00,INF204KB1P25, ,MF
542200,,NXXXX4D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 4 RG DVP 29AP22,Active,F ,10.00,INF204KB1P17, ,MF
542201,,NXXXX4G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 4 RG GWTH 29AP22,Active,F ,10.00,INF204KB1P09, ,MF
542206,,NIVAKA,Nivaka Fashions Ltd,Active,X ,1.00,INE139E01028,Comm.Trading  & Distribution,Equity
542207,,NXXXX3X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 3 DR DVP 31MY22,Active,F ,10.00,INF204KB1O91, ,MF
542208,,NXXXX3Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 3 DR GWTH 31MY22,Active,F ,10.00,INF204KB1O83, ,MF
542209,,NXXXX3D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 3 RG DVP 31MY22,Active,F ,10.00,INF204KB1O75, ,MF
542210,,NXXXX3G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 3 RG GWTH 31MY22,Active,F ,10.00,INF204KB1O67, ,MF
542211,,H1218D43DG,HDFC FMP 1218D - December 2018 (1) - Series 43 - Direct Option - Growth Option,Active,F ,10.00,INF179KB11Y9, ,MF
542212,,H1218D43DD,HDFC FMP 1218D - December 2018 (1) - Series 43 - Direct Option - Normal Dividend Option,Active,F ,10.00,INF179KB12Y7, ,MF
542213,,H1218D43RG,HDFC FMP 1218D - December 2018 (1) - Series 43 - Regular Option - Growth Option,Active,F ,10.00,INF179KB14Y3, ,MF
542214,,H1218D43RD,HDFC FMP 1218D - December 2018 (1) - Series 43 - Regular Option - Normal Dividend Option,Active,F ,10.00,INF179KB15Y0, ,MF
542215,,H1218D43RQ,HDFC FMP 1218D - December 2018 (1) - Series 43 - Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB16Y8, ,MF
542216,,DALBHARAT*,Dalmia Bharat Ltd,Active,A ,2.00,INE00R701025,Cement & Cement Products,Equity
542217,,SDFSC32GR,SBI Debt Fund Series C-32 (1223Days) - Regular Plan - Growth Option,Active,F ,10.00,INF200KA1XC8, ,MF
542218,,SDFSC32DR,SBI Debt Fund Series C-32 (1223Days) - Regular Plan - Dividend Payout  Option,Active,F ,10.00,INF200KA1XD6, ,MF
542219,,SDFSC32GD,SBI Debt Fund Series C-32 (1223Days) - Direct Plan - Growth Option,Active,F ,10.00,INF200KA1XE4, ,MF
542220,,SDFSC32DD,SBI Debt Fund Series C-32 (1223 Days) - Direct Plan - Dividend Payout  Option,Active,F ,10.00,INF200KA1XF1, ,MF
542221,,IPRU3248,ICICI Prudential Fixed Maturity Plan Series 84 - 1224 Days Plan S - Cumulative Option,Active,F ,10.00,INF109KC1PY8, ,MF
542222,,IPRU3249,ICICI Prudential Fixed Maturity Plan Series 84 - 1224 Days Plan S - Quarterly Dividend Payout Option,Active,F ,10.00,INF109KC1PZ5, ,MF
542223,,IPRU3250,ICICI Prudential Fixed Maturity Plan Series 84 - 1224 Days Plan S - Half Yearly Dividend Payout O,Active,F ,10.00,INF109KC1QA6, ,MF
542224,,IPRU9450,ICICI Prudential Fixed Maturity Plan Series 84 - 1224 Days Plan S - Direct Plan Cumulative Option,Active,F ,10.00,INF109KC1QB4, ,MF
542225,,IDFTP163RG,IDFC Fixed Term Plan -  Series 163 - Regular Plan  - Growth Option,Active,F ,10.00,INF194KB1116, ,MF
542226,,IDFTP163RP,IDFC Fixed Term Plan -  Series 163 - Regular Plan  - Periodic Dividend Payout Option,Active,F ,10.00,INF194KB1140, ,MF
542227,,IDFTP163DG,IDFC Fixed Term Plan -  Series 163 - Direct Plan  - Growth Option,Active,F ,10.00,INF194KB1074, ,MF
542228,,KTKFMP254RG,Kotak FMP Series 254 - 1250 days - Regular Plan - Growth Option,Active,F ,10.00,INF174KA1AK1, ,MF
542229,,KTKFMP254DG,Kotak FMP Series 254 - 1250 days - Direct Plan - Growth Option,Active,F ,10.00,INF174KA1AM7, ,MF
542230,,ABSLNN50ET,Aditya Birla Sun Life Nifty Next 50 ETF,Active,B ,10.00,INF209KB1B87, ,Equity
542231,,NILASPACES,Nila Spaces Ltd,Active,B ,1.00,INE00S901012,Realty,Equity
542232,,SRD,Shankar Lal Rampal Dye-Chem Ltd,Active,M ,10.00,INE01NE01012,Comm.Trading  & Distribution,Equity
542233,,TREJHARA,Trejhara Solutions Ltd,Active,B ,10.00,INE00CA01015,IT Consulting & Software,Equity
542234,,NXXXX5X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 5 DR DVP 02MY22,Active,F ,10.00,INF204KB1Q57, ,MF
542235,,NXXXX5Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 5 DR GWTH,Active,F ,10.00,INF204KB1Q40, ,MF
542236,,NXXXX5D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 5 RG DVP 02MY22,Active,F ,10.00,INF204KB1Q32, ,MF
542237,,NXXXX5G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 5 RG GWTH 02MY22,Active,F ,10.00,INF204KB1Q24, ,MF
542238,,H1211D43DG,HDFC FMP 1211D December 2018 (1) - Series 43 - Direct Option - Growth Option,Active,F ,10.00,INF179KB17Y6, ,MF
542239,,H1211D43RG,HDFC FMP 1211D December 2018 (1) Series 43 - Regular Option - Growth Option,Active,F ,10.00,INF179KB10Z8, ,MF
542240,,NXXXX6X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 6 DR DVPY 29AP22,Active,F ,10.00,INF204KB1S30, ,MF
542241,,NXXXX6Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 6 DR GWTH 29AP22,Active,F ,10.00,INF204KB1S22, ,MF
542242,,NXXXX6D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 6 RG DVPY29AP22,Active,F ,10.00,INF204KB1S14, ,MF
542243,,NXXXX6G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 6 RG GWTH29AP22,Active,F ,10.00,INF204KB1S06, ,MF
542244,,AXISCCDID,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;-,Active,B ,10.00,INF846K01K76, ,Equity
542245,,AXISCCDGG,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;-Direct&#160;Plan&#160;-&#160;Growth&#160;Option,Active,B ,10.00,INF846K01K68, ,Equity
542246,,AXISCCDPD,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;-Regular&#160;Plan&#160;-&#160;Dividend&#160;Payout&#160;Option,Active,B ,10.00,INF846K01K92, ,Equity
542247,,AXISCCGPG,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;- Regular&#160;Plan&#160;-&#160;Growth&#160;Option,Active,B ,10.00,INF846K01K84, ,Equity
542248,,DECCAN,Deccan Health Care Ltd,Active,M ,10.00,INE452W01019,Healthcare Services,Equity
542249,,IPRU3245,ICICI Prudential Fixed Maturity Plan Series 84 - 1235 Days Plan R - Cumulative Option,Active,F ,10.00,INF109KC1QE8, ,MF
542250,,IPRU3246,ICICI Prudential Fixed Maturity Plan Series 84 - 1235 Days Plan R - Quarterly Dividend Payout  O,Active,F ,10.00,INF109KC1QF5, ,MF
542251,,IPRU3247,ICICI Prudential Fixed Maturity Plan Series 84 - 1235 Days Plan R - Half Yearly Dividend Payout Opt,Active,F ,10.00,INF109KC1QG3, ,MF
542252,,IPRU9447,ICICI Prudential Fixed Maturity Plan Series 84 - 1235 Days Plan R - Direct Plan - Cumulative Option,Active,F ,10.00,INF109KC1QH1, ,MF
542253,,IPRU9448,ICICI Prudential Fixed Maturity Plan Series 84 - 1235 Days Plan R - Direct Plan - Quarterly Dividend,Active,F ,10.00,INF109KC1QI9, ,MF
542254,,KTKFMP255RG,Kotak FMP Series 255 - 1250 days - Regular Plan - Growth Option,Active,F ,10.00,INF174KA1AO3, ,MF
542255,,IPRU9449,ICICI Prudential Fixed Maturity Plan Series 84 - 1235 Days Plan R - Direct Plan - Half Yearly Divide,Active,F ,10.00,INF109KC1QJ7, ,MF
542256,,KTKFMP255RD,Kotak FMP Series 255 - 1250 days - Regular Plan - Dividend Option,Active,F ,10.00,INF174KA1AP0, ,MF
542257,,KTKFMP255DG,Kotak FMP Series 255 - 1250 days - Direct Plan - Growth Option,Active,F ,10.00,INF174KA1AQ8, ,MF
542258,,SDFSC33GR,SBI Debt Fund Series C - 33 (1216 days) - Regular Plan - Growth Option,Active,F ,10.00,INF200KA1XK1, ,MF
542259,,SDFSC33DR,SBI Debt Fund Series C - 33 (1216 days) - Regular Plan - Dividend Payout Option,Active,F ,10.00,INF200KA1XL9, ,MF
542260,,SDFSC33GD,SBI Debt Fund Series C - 33 (1216 days) - Direct Plan - Growth Option,Active,F ,10.00,INF200KA1XM7, ,MF
542261,,SDFSC33DD,SBI Debt Fund Series C - 33 (1216 days) - Direct Plan - Dividend Patout Option,Active,F ,10.00,INF200KA1XN5, ,MF
542262,,IPRU3258,ICICI Prudential FMP Series 84 - 1254 Days - Plan U -Cumulative,Active,F ,10.00,INF109KC1QU4, ,MF
542263,,IPRU3259,ICICI Prudential FMP Series 84 - 1254 Days - Plan U - Quarterly Dividend Payout Option,Active,F ,10.00,INF109KC1QV2, ,MF
542264,,IPRU3260,ICICI Prudential FMP Series 84 - 1254 Days - Plan U - Half Yearly Dividend Payout Option,Active,F ,10.00,INF109KC1QW0, ,MF
542265,,IPRU9460,ICICI Prudential FMP Series 84 - 1254 Days - Plan U  - Direct Plan - Cumulative,Active,F ,10.00,INF109KC1QZ3, ,MF
542266,,IPRU9462,ICICI Prudential FMP Series 84 - 1254 Days - Plan U -  Direct Plan - Haly Yearly Dividend Payout,Active,F ,10.00,INF109KC1QY6, ,MF
542267,,H1203D43DG,HDFC FMP 1203D December 2018 (1) - Series 43 - Direct Option - Growth Option,Active,F ,10.00,INF179KB13Z2, ,MF
542268,,H1203D43RG,HDFC FMP 1203D December 2018 (1) - Series 43 - Regular Option - Growth Option,Active,F ,10.00,INF179KB16Z5, ,MF
542269,,H1203D43RD,HDFC FMP 1203D December 2018 (1) - Series 43 - Regular Option - Normal Dividend Option,Active,F ,10.00,INF179KB17Z3, ,MF
542270,,H1203D43RQ,HDFC FMP 1203D December 2018 (1) - Series 43 - Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB18Z1, ,MF
542271,,NXXXX7Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 7 DR GWTH 28AP22,Active,F ,10.00,INF204KB1S63, ,MF
542272,,NXXXX7G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 7 RG GWTH 28AP22,Active,F ,10.00,INF204KB1S48, ,MF
542273,,IDFTP166RG,IDFC Fixed Term Plan - Series 166 - Regular Plan - Growth Option,Active,F ,10.00,INF194KB1199, ,MF
542274,,IDFTP166RP,IDFC Fixed Term Plan - Series 166 - Regular Plan - Periodic Dividend Option,Active,F ,10.00,INF194KB1223, ,MF
542275,,IDFTP166DG,IDFC Fixed Term Plan - Series 166 - Direct Plan - Quarterly Dividend Option,Active,F ,10.00,INF194KB1157, ,MF
542277,,KTKFMP256RG,Kotak FMP Series 256 - 1250 days - Regular Plan - Growth Option,Active,F ,10.00,INF174KA1AS4, ,MF
542278,,KTKFMP256RD,Kotak FMP Series 256 - 1250 days - Regular Plan - Dividend Option,Active,F ,10.00,INF174KA1AT2, ,MF
542279,,KTKFMP256DG,Kotak FMP Series 256 - 1250 days - Direct Plan - Growth Option,Active,F ,10.00,INF174KA1AU0, ,MF
542280,,KTKFMP256DD,Kotak FMP Series 256 - 1250 days - Direct Plan - Dividend Option,Active,F ,10.00,INF174KA1AV8, ,MF
542281,,SDFSC34GR,SBI Debt Fund Series C-34 (1211Days) - Regular Plan - Growth Option,Active,F ,10.00,INF200KA1XO3, ,MF
542282,,SDFSC34DR,SBI Debt Fund Series C-34 (1211Days) - Regular Plan - Dividend Payout  Option,Active,F ,10.00,INF200KA1XP0, ,MF
542283,,SDFSC34GD,SBI Debt Fund Series C-34 (1211Days) - Direct Plan - Growth Option,Active,F ,10.00,INF200KA1XQ8, ,MF
542284,,SDFSC34DD,SBI Debt Fund Series C-34 (1211Days) - Direct Plan - Dividend Payout Option,Active,F ,10.00,INF200KA1XR6, ,MF
542285,,AXITA,Axita Cotton Ltd,Active,M ,10.00,INE02EZ01014,Textiles,Equity
542286,,H1196D43DG,HDFC FMP 1196D December 2018 (1) Series 43 - Direct Option - Growth Option,Active,F ,10.00,INF179KB19Z9, ,MF
542287,,H1196D43DD,HDFC FMP 1196D December 2018 (1) Series 43 - Direct Option - Normal Dividend Option,Active,F ,10.00,INF179KC1015, ,MF
542288,,H1196D43DQ,HDFC FMP 1196D December 2018 (1) Series 43 - Direct Option - Quarterly Dividend Option,Active,F ,10.00,INF179KC1023, ,MF
542289,,H1196D43RG,HDFC FMP 1196D December 2018 (1) Series 43 - Regular Option - Growth Option,Active,F ,10.00,INF179KC1031, ,MF
542290,,H1196D43RD,HDFC FMP 1196D December 2018 (1) Series 43 - Regular Option - Normal Dividend Option,Active,F ,10.00,INF179KC1049, ,MF
542291,,H1196D43RQ,HDFC FMP 1196D December 2018 (1) Series 43 - Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179KC1056, ,MF
542296,,SDFSC35GR,SBI Debt Fund Series C-35 (1235Days) - Regular Plan - Growth Option,Active,F ,10.00,INF200KA1XS4, ,MF
542297,,SDFSC35DR,SBI Debt Fund Series C-35 (1235Days) - Regular Plan - Dividend Payout Option,Active,F ,10.00,INF200KA1XT2, ,MF
542298,,SDFSC35GD,SBI Debt Fund Series C-35 (1235Days) - Direct Plan - Growth Option,Active,F ,10.00,INF200KA1XU0, ,MF
542299,,SDFSC35DD,SBI Debt Fund Series C-35 (1235Days) - Direct Plan - Dividend Payout Option,Active,F ,10.00,INF200KA1XV8, ,MF
542300,,H1190D43DG,HDFC FMP 1190D January  2019 (1) - Series 43 - Direct Option - Growth Option,Active,F ,10.00,INF179KC1064, ,MF
542301,,H1190D43DD,HDFC FMP 1190D January  2019 (1) - Series 43 - Direct Option - Normal Dividend Option,Active,F ,10.00,INF179KC1072, ,MF
542302,,H1190D43DQ,HDFC FMP 1190D January  2019 (1) - Series 43 - Direct Option - Quarterly Dividend Option,Active,F ,10.00,INF179KC1080, ,MF
542303,,H1190D43RG,HDFC FMP 1190D January  2019 (1) - Series 43 - Regular Option - Growth Option,Active,F ,10.00,INF179KC1098, ,MF
542304,,H1190D43RQ,HDFC FMP 1190D January  2019 (1) - Series 43 - Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179KC1114, ,MF
542305,,NXXXX8X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 8 DR DVPY 30MY22,Active,F ,10.00,INF204KB1T13, ,MF
542306,,NXXXX8Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 8 DR GWTH 30MY22,Active,F ,10.00,INF204KB1T05, ,MF
542307,,NXXXX8D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 8 RG DVP 30MY22,Active,F ,10.00,INF204KB1S97, ,MF
542308,,NXXXX8G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXX SR 8 RG GWTH 30MY22,Active,F ,10.00,INF204KB1S89, ,MF
542309,,KTKFMP257RG,Kotak FMP Series 257 - 1267Days - Regular Plan - Growth Option,Active,F ,10.00,INF174KA1AW6, ,MF
542310,,KTKFMP257RD,Kotak FMP Series 257 - 1267Days - Regular Plan - Dividend Option,Active,F ,10.00,INF174KA1AX4, ,MF
542311,,KTKFMP257DG,Kotak FMP Series 257 - 1267Days - Direct Plan - Growth Option,Active,F ,10.00,INF174KA1AY2, ,MF
542312,,IPRU3263,ICICI Prudential Fixed Maturity Plan Series 84 - 1247 Days Plan W - Cumulative Option,Active,F ,10.00,INF109KC1RK3, ,MF
542313,,IPRU3264,ICICI Prudential Fixed Maturity Plan Series 84 - 1247 Days Plan W - Quarterly Dividend Payout Option,Active,F ,10.00,INF109KC1RL1, ,MF
542314,,IPRU3265,ICICI Prudential Fixed Maturity Plan Series 84 - 1247 Days Plan W - Half Yearly Dividend Payout,Active,F ,10.00,INF109KC1RM9, ,MF
542315,,KTKFMP257DD,Kotak FMP Series 257 - 1267 Days - Direct Plan - Dividend Option,Active,F ,10.00,INF174KA1AZ9, ,MF
542316,,IPRU9465,ICICI Prudential Fixed Maturity Plan Series 84 - 1247 Days Plan W - Direct Plan - Cumulative Option,Active,F ,10.00,INF109KC1RP2, ,MF
542317,,IPRU9466,ICICI Prudential Fixed Maturity Plan Series 84 - 1247 Days Plan W - Direct Plan - Quarterly Dividen,Active,F ,10.00,INF109KC1RN7, ,MF
542318,,IPRU9467,ICICI Prudential Fixed Maturity Plan Series 84 - 1247 Days Plan W - Direct Plan - Half Yearly Divi,Active,F ,10.00,INF109KC1RO5, ,MF
542319,,IDFTP167RG,IDFC Fixed Term Plan - Series 167 - Regular Plan - Growth Option,Active,F ,10.00,INF194KB1272, ,MF
542320,,IDFTP167RH,IDFC Fixed Term Plan - Series 167 - Regular Plan - Half Yearly Dividend Option,Active,F ,10.00,INF194KB1298, ,MF
